Function,Dims,Model,Run,MSE,MAE,R2,RMSE,train_time,n_params,expression,best_generation,best_fitness
rosenbrock,2,GA-OBN (v2),0,0.003084743009073033,0.034001983224920165,0.895845925732119,0.055540462809316175,10.71099305152893,20,0.340*(x1^3.460 + x2^9.990) + -0.940*sin(-0.020*x1 + -2.680*x2) * -0.430*(x1^1.540 + x2^9.210) * 0.560*(x1^2.080 + x2^1.530) + 0.030,293,9.682834400364053
rosenbrock,2,GA-OBN (v2),1,0.004717183150410831,0.04725536780548041,0.8407277874565224,0.068681752674279,10.299151182174683,20,0.350*(x1^3.540 + x2^9.960) + -0.420*(x1^2.200 + x2^0.330) * -0.800*(x1^2.270 + x2^2.640) * 0.400*sin(-3.680*x1 + 2.030*x2) + 0.030,258,6.885651247489227
rosenbrock,2,GA-OBN (v2),2,0.005002168071289805,0.054605229257227536,0.8311054816348863,0.07072600703623672,10.346794843673706,20,0.090*sin(3.350*x1 + 2.060*x2) + -0.140*(x1^0.130 + x2^1.000) + 0.700*(x1^5.350 + x2^0.000) * 0.340*(x1^1.510 + x2^9.990) + 0.100,287,6.607683007082855
rosenbrock,2,GA-OBN (v2),3,0.0031828058938767646,0.04206826869747312,0.8925349046983636,0.05641636193407693,9.394678115844727,20,-0.890*sin(0.060*x1 + -2.450*x2) * -0.330*(x1^2.380 + x2^9.230) + -0.510*cos(-2.730*x1 + 0.000*x2) * 0.330*(x1^4.420 + x2^0.160) + 0.130,293,9.86995123696193
rosenbrock,2,GA-OBN (v2),4,0.003275378502142976,0.03762409268824277,0.8894092588056033,0.05723092260433144,9.851123094558716,20,0.350*(x1^3.340 + x2^10.000) + 0.090*sin(0.300*x1 + -1.430*x2) + -0.800*(x1^4.920 + x2^2.140) * 0.230*sin(3.320*x1 + -1.890*x2) + 0.020,296,9.68543208482113
rosenbrock,2,MLP-ReLU,0,1.8875089452256327e-05,0.0030904496603977303,0.9993626965154501,0.004344547094031359,19.18091106414795,641,,-1,
rosenbrock,2,MLP-ReLU,1,1.9537592523476423e-05,0.0034850955395098015,0.9993403275875103,0.004420134898787188,19.243094205856323,641,,-1,
rosenbrock,2,MLP-ReLU,2,3.0989129222728456e-05,0.004349500792286364,0.9989536748905605,0.005566788052614223,19.261183977127075,641,,-1,
rosenbrock,2,MLP-ReLU,3,4.3961344347055225e-05,0.0049940734113188105,0.9985156776073171,0.006630335160989618,19.391889810562134,641,,-1,
rosenbrock,2,MLP-ReLU,4,2.0540853382080977e-05,0.0035888314288554995,0.9993064532240157,0.004532201824950096,19.24928617477417,641,,-1,
rosenbrock,2,MLP-Sin,0,0.0001746003068883851,0.009925840442002008,0.9941047493170874,0.013213640939891818,18.462195873260498,641,,-1,
rosenbrock,2,MLP-Sin,1,3.757400448585269e-05,0.005032401710501746,0.998731341430307,0.006129763819744827,17.982681035995483,641,,-1,
rosenbrock,2,MLP-Sin,2,2.8371852164430153e-05,0.004296192529180249,0.9990420453215195,0.0053265234594836956,17.854182243347168,641,,-1,
rosenbrock,2,MLP-Sin,3,0.001555147607002239,0.03369146112549819,0.9474915871822003,0.03943535985638066,17.690804958343506,641,,-1,
rosenbrock,2,MLP-Sin,4,4.444551592281799e-05,0.005335256694592311,0.9984993299108925,0.006666747027060348,17.824235916137695,641,,-1,
rosenbrock,2,ChebyKAN,0,2.262309654859924e-06,0.0011102970629495613,0.9999236147818097,0.0015040976214527844,32.43919897079468,260,,-1,
rosenbrock,2,ChebyKAN,1,3.842364303993158e-06,0.001553851078502389,0.9998702654010706,0.0019601949658116045,32.369319915771484,260,,-1,
rosenbrock,2,ChebyKAN,2,6.669073412648063e-06,0.0020975853053305476,0.9997748236512812,0.002582454919770733,32.51125192642212,260,,-1,
rosenbrock,2,ChebyKAN,3,3.284580088773048e-06,0.0013281034355777611,0.9998890985740145,0.0018123410520023676,43.65106511116028,260,,-1,
rosenbrock,2,ChebyKAN,4,3.7268953206530258e-06,0.0013691984510032368,0.9998741641261932,0.0019305168532424226,33.062150716781616,260,,-1,
rosenbrock,2,FourierKAN,0,7.708963181985351e-06,0.0019208879089708285,0.9997397125396108,0.0027765019686622505,37.248284339904785,533,,-1,
rosenbrock,2,FourierKAN,1,6.983782214692487e-06,0.001975849311867749,0.9997641977405183,0.002642684660471712,37.412829875946045,533,,-1,
rosenbrock,2,FourierKAN,2,1.6971323526840857e-05,0.0027268643413126048,0.99942697576886,0.004119626624688317,37.011646032333374,533,,-1,
rosenbrock,2,FourierKAN,3,1.099659953131797e-05,0.002523182923408763,0.99962870792124,0.0033161121107884712,45.08984899520874,533,,-1,
rosenbrock,2,FourierKAN,4,4.155029617664215e-06,0.001354005666856794,0.9998597084871866,0.0020383889760455963,43.0594539642334,533,,-1,
rosenbrock,5,GA-OBN (v1),0,0.006621636742621661,0.06249831091300191,0.7800668216949997,0.0813734400318781,23.139519929885864,32,0.250*(x1^7.180 + x2^7.500 + x3^9.170 + x4^1.770 + x5^9.810) + -0.060*(x1^1.810 + x2^1.550 + x3^2.220 + x4^1.730 + x5^1.600) * 0.430*(x1^1.610 + x2^2.460 + x3^1.500 + x4^1.530 + x5^3.270) * 0.660*(x1^6.080 + x2^1.140 + x3^0.640 + x4^0.280 + x5^0.330) + -0.020,241,4.026541858528814
rosenbrock,5,GA-OBN (v1),1,0.006800721798238311,0.0643904821513923,0.774118632901257,0.0824664889408923,23.75753402709961,32,0.200*(x1^3.540 + x2^8.630 + x3^4.280 + x4^1.590 + x5^3.700) + 0.120*(x1^2.720 + x2^1.000 + x3^0.560 + x4^0.510 + x5^0.610) * -0.330*(x1^9.140 + x2^9.510 + x3^1.860 + x4^1.560 + x5^3.230) + -0.030*(x1^1.850 + x2^0.130 + x3^1.350 + x4^0.730 + x5^1.780) + 0.050,235,4.158355179895117
rosenbrock,5,GA-OBN (v1),2,0.00792628725049661,0.06748643165714587,0.7367337389652809,0.08902969869934757,21.59058403968811,32,0.330*(x1^3.290 + x2^1.410 + x3^1.170 + x4^1.050 + x5^0.810) * -0.060*(x1^2.410 + x2^1.980 + x3^2.000 + x4^2.330 + x5^3.100) * 0.820*(x1^2.220 + x2^1.930 + x3^2.130 + x4^1.570 + x5^2.390) + 0.220*(x1^3.660 + x2^7.950 + x3^2.360 + x4^4.450 + x5^7.490) + 0.010,294,3.8222071216221427
rosenbrock,5,GA-OBN (v1),3,0.007380820548156189,0.06491173215819696,0.7548510459345816,0.08591170204434427,21.714872121810913,32,0.220*(x1^5.010 + x2^4.740 + x3^8.320 + x4^6.440 + x5^9.090) + 0.810*(x1^3.300 + x2^0.110 + x3^0.030 + x4^0.790 + x5^0.460) * -0.370*(x1^1.640 + x2^2.280 + x3^1.680 + x4^1.900 + x5^2.260) * 0.060*(x1^2.320 + x2^1.930 + x3^1.690 + x4^1.700 + x5^3.230) + 0.030,283,3.8327843241487836
rosenbrock,5,GA-OBN (v1),4,0.01661178576216967,0.09576034834581532,0.44825079024959824,0.12888671677938604,19.776391744613647,32,0.060*(x1^8.130 + x2^9.100 + x3^2.340 + x4^6.230 + x5^7.490) + 0.150*cos(6.820*x1 + -8.090*x2 + -1.600*x3 + 1.890*x4 + -2.320*x5) * 0.260*sin(6.450*x1 + -2.140*x2 + 1.620*x3 + -9.270*x4 + 2.500*x5) + 0.140*(x1^8.610 + x2^2.000 + x3^1.780 + x4^1.820 + x5^5.020) + -0.020,284,2.093453856527366
rosenbrock,5,GA-OBN (v2),0,0.007137670459473664,0.06369061620217381,0.7629271113981059,0.08448473506778408,22.138407230377197,32,0.050*(x1^9.300 + x2^1.000 + x3^0.270 + x4^3.000 + x5^3.000) * -0.990*(x1^2.290 + x2^0.260 + x3^1.000 + x4^1.650 + x5^5.000) + 0.940*(x1^4.200 + x2^4.470 + x3^2.730 + x4^3.890 + x5^9.920) * 0.080*(x1^4.400 + x2^1.020 + x3^0.390 + x4^1.360 + x5^0.020) + 0.100,295,4.207156023247704
rosenbrock,5,GA-OBN (v2),1,0.01694635418670769,0.09858671189692839,0.43713832669575936,0.13017816324832554,18.76661515235901,32,0.180*(x1^3.740 + x2^3.850 + x3^3.170 + x4^3.410 + x5^8.200) * 0.370*(x1^9.620 + x2^1.720 + x3^3.930 + x4^2.450 + x5^0.020) + -0.080*(x1^9.920 + x2^9.710 + x3^4.230 + x4^6.880 + x5^5.000) * -0.660*cos(7.690*x1 + 2.330*x2 + 1.930*x3 + 3.440*x4 + -2.540*x5) + 0.110,294,2.229783153805761
rosenbrock,5,GA-OBN (v2),2,0.007661046951555213,0.06623050451077782,0.7455435157966288,0.08752740685953865,24.251699209213257,32,0.280*(x1^2.960 + x2^2.590 + x3^1.600 + x4^2.600 + x5^7.870) + 0.750*(x1^1.610 + x2^9.950 + x3^0.710 + x4^0.070 + x5^1.000) * 0.540*(x1^9.950 + x2^1.000 + x3^0.300 + x4^1.000 + x5^5.170) * -0.030*(x1^0.410 + x2^0.090 + x3^0.280 + x4^3.000 + x5^6.020) + -0.050,296,3.7509273956411713
rosenbrock,5,GA-OBN (v2),3,0.005191476005971229,0.050859060757745496,0.8275686416414102,0.07205189800394733,21.818022966384888,32,-0.020*(x1^9.790 + x2^1.000 + x3^0.420 + x4^1.000 + x5^1.000) * 0.970*(x1^0.350 + x2^3.000 + x3^1.540 + x4^1.780 + x5^0.100) * 0.510*(x1^2.450 + x2^0.010 + x3^1.000 + x4^1.450 + x5^0.030) + 0.300*(x1^4.310 + x2^3.790 + x3^2.530 + x4^3.360 + x5^0.000) + -0.270,292,5.547558483667771
rosenbrock,5,GA-OBN (v2),4,0.006532180158249931,0.061944325185662105,0.7830380615388506,0.08082190395090882,22.994540691375732,32,0.440*(x1^2.950 + x2^3.860 + x3^2.180 + x4^3.250 + x5^9.980) * 0.210*(x1^9.820 + x2^1.960 + x3^6.380 + x4^4.490 + x5^0.020) + 0.060*(x1^5.260 + x2^0.430 + x3^1.340 + x4^9.650 + x5^3.000) * -0.930*(x1^0.030 + x2^3.000 + x3^1.000 + x4^1.000 + x5^5.000) + 0.130,299,4.701764211956797
rosenbrock,5,MLP-ReLU,0,0.001172658526293265,0.02687854184746846,0.9610509415150997,0.03424410206580492,19.262707948684692,737,,-1,
rosenbrock,5,MLP-ReLU,1,0.0010479044458423057,0.02405978278459497,0.9651945637774763,0.03237135223994057,19.208462238311768,737,,-1,
rosenbrock,5,MLP-ReLU,2,0.0006769174115532453,0.019681860082276587,0.9775166467809052,0.026017636548181032,19.06500005722046,737,,-1,
rosenbrock,5,MLP-ReLU,3,0.0009584760581874127,0.022725942111149363,0.9681648670864803,0.030959264496874157,18.955043077468872,737,,-1,
rosenbrock,5,MLP-ReLU,4,0.0011319327553299308,0.02455915817253338,0.962403620406292,0.03364420834749914,18.862935066223145,737,,-1,
rosenbrock,5,MLP-Sin,0,0.0015101248790520304,0.03110119462216969,0.94984222523873,0.038860325256642285,17.86565613746643,737,,-1,
rosenbrock,5,MLP-Sin,1,0.001546921220613222,0.03016453267447996,0.9486200596829757,0.03933091939699887,17.90433621406555,737,,-1,
rosenbrock,5,MLP-Sin,2,0.001482701428080918,0.03063240106981757,0.9507530765835864,0.038505862256037304,17.740689754486084,737,,-1,
rosenbrock,5,MLP-Sin,3,0.0014732841250522449,0.03133867771460033,0.9510658659235431,0.03838338344977218,17.811779260635376,737,,-1,
rosenbrock,5,MLP-Sin,4,0.0015527484448090074,0.03151790991038708,0.9484265123792063,0.03940492919431537,17.742387056350708,737,,-1,
rosenbrock,5,ChebyKAN,0,6.578878057315707e-05,0.005981504605312602,0.997814870224588,0.008111028330190758,34.28824973106384,380,,-1,
rosenbrock,5,ChebyKAN,1,0.00010268138031157179,0.007816324097907562,0.9965895075186914,0.01013318214143868,33.28573489189148,380,,-1,
rosenbrock,5,ChebyKAN,2,0.0001278184028046559,0.008530219271583147,0.9957545983466972,0.011305680112432683,32.43572688102722,380,,-1,
rosenbrock,5,ChebyKAN,3,9.210722289048762e-05,0.00707511583364186,0.9969407209935331,0.00959725079856141,32.839986085891724,380,,-1,
rosenbrock,5,ChebyKAN,4,0.00013340068241801377,0.008381306082951158,0.9955691867112852,0.01154992131652912,33.675849199295044,380,,-1,
rosenbrock,5,FourierKAN,0,0.012284152643959021,0.08712951137032882,0.5919901923372475,0.11083389663798264,43.569580078125,773,,-1,
rosenbrock,5,FourierKAN,1,0.07779130782137714,0.21990399034724661,-1.5837855863540296,0.27891093169930997,40.991689920425415,773,,-1,
rosenbrock,5,FourierKAN,2,0.00708840677501799,0.06312971926103782,0.7645633713015842,0.08419267649278048,38.57790207862854,773,,-1,
rosenbrock,5,FourierKAN,3,0.06419098177230229,0.20268766397409266,-1.132059970736365,0.25335939250855155,37.89352297782898,773,,-1,
rosenbrock,5,FourierKAN,4,0.00035888027591748055,0.013295460652717705,0.9880800347736598,0.01894413566034303,45.62836790084839,773,,-1,
rosenbrock,10,GA-OBN (v1),0,0.006263903701759756,0.06476943602202422,0.7419447418286572,0.07914482738473662,38.034483909606934,52,-0.140*(x1^9.530 + x2^5.790 + x3^5.620 + x4^4.520 + x5^8.990 + x6^5.940 + x7^6.190 + x8^9.690 + x9^5.360 + x10^5.190) * -0.210*(x1^5.850 + x2^1.810 + x3^1.770 + x4^1.630 + x5^6.110 + x6^8.600 + x7^2.270 + x8^1.980 + x9^2.280 + x10^9.830) + -0.290*(x1^2.410 + x2^2.340 + x3^1.870 + x4^8.190 + x5^1.960 + x6^9.140 + x7^6.780 + x8^6.960 + x9^2.300 + x10^2.720) * 0.060*(x1^9.280 + x2^1.020 + x3^1.130 + x4^0.390 + x5^0.480 + x6^0.950 + x7^1.190 + x8^0.220 + x9^1.470 + x10^1.260) + 0.150,285,4.997414118191456
rosenbrock,10,GA-OBN (v1),1,0.006392018309811605,0.0653257576495636,0.7366667794220747,0.0799500988730571,35.46399211883545,52,0.060*(x1^6.720 + x2^1.770 + x3^2.330 + x4^2.050 + x5^5.580 + x6^9.030 + x7^1.720 + x8^1.550 + x9^1.970 + x10^1.830) * 0.470*(x1^5.110 + x2^8.530 + x3^5.150 + x4^4.680 + x5^8.800 + x6^6.960 + x7^7.940 + x8^6.820 + x9^8.730 + x10^4.070) + -0.330*(x1^6.950 + x2^1.210 + x3^1.250 + x4^0.270 + x5^0.930 + x6^0.060 + x7^0.790 + x8^0.300 + x9^0.810 + x10^0.430) * 0.050*(x1^2.170 + x2^1.890 + x3^1.840 + x4^4.790 + x5^1.690 + x6^5.480 + x7^5.990 + x8^1.700 + x9^2.150 + x10^3.050) + 0.140,294,4.897860515933242
rosenbrock,10,GA-OBN (v1),2,0.0071973393104262364,0.06957096740854557,0.703489813648155,0.0848371340300121,29.256407976150513,52,0.790*(x1^9.730 + x2^0.780 + x3^0.600 + x4^1.210 + x5^0.310 + x6^0.820 + x7^0.660 + x8^1.140 + x9^0.320 + x10^1.060) * -0.020*(x1^2.340 + x2^2.500 + x3^2.250 + x4^7.640 + x5^2.150 + x6^5.360 + x7^4.840 + x8^8.120 + x9^8.730 + x10^1.910) + -0.210*(x1^9.120 + x2^8.340 + x3^5.470 + x4^1.510 + x5^4.220 + x6^3.930 + x7^9.980 + x8^1.590 + x9^8.680 + x10^9.150) * -0.120*(x1^7.210 + x2^1.970 + x3^9.840 + x4^7.140 + x5^9.420 + x6^2.390 + x7^2.070 + x8^1.710 + x9^7.210 + x10^7.280) + 0.180,294,4.430322076012829
rosenbrock,10,GA-OBN (v1),3,0.007294306448811183,0.06884747662986218,0.6994950396028525,0.08540671196581205,22.11947226524353,52,-0.940*(x1^1.570 + x2^2.160 + x3^2.020 + x4^5.300 + x5^7.070 + x6^7.410 + x7^2.100 + x8^2.310 + x9^8.040 + x10^4.760) * -0.030*(x1^6.380 + x2^2.040 + x3^8.200 + x4^1.730 + x5^8.640 + x6^4.220 + x7^8.630 + x8^6.660 + x9^9.290 + x10^5.710) + -0.460*(x1^1.860 + x2^5.510 + x3^9.230 + x4^9.480 + x5^6.310 + x6^2.030 + x7^9.280 + x8^1.520 + x9^5.180 + x10^1.870) * 0.020*(x1^7.620 + x2^1.020 + x3^0.780 + x4^4.110 + x5^1.420 + x6^0.880 + x7^0.340 + x8^0.710 + x9^1.200 + x10^5.280) + 0.140,300,3.521074444096609
rosenbrock,10,GA-OBN (v1),4,0.007111535552878038,0.06914214538463508,0.707024687723558,0.0843299208637008,34.31293225288391,52,-0.000*sin(9.650*x1 + 5.420*x2 + 1.130*x3 + 4.860*x4 + 3.930*x5 + 0.240*x6 + -7.980*x7 + -5.980*x8 + -5.970*x9 + 6.330*x10) + 0.720*(x1^5.210 + x2^2.230 + x3^4.930 + x4^6.570 + x5^4.980 + x6^8.500 + x7^1.690 + x8^1.890 + x9^5.950 + x10^5.890) * 0.040*(x1^3.930 + x2^1.680 + x3^2.390 + x4^1.700 + x5^7.700 + x6^7.700 + x7^4.450 + x8^6.550 + x9^5.150 + x10^4.000) + -0.050*(x1^8.610 + x2^0.670 + x3^1.390 + x4^1.390 + x5^1.460 + x6^1.330 + x7^0.650 + x8^0.200 + x9^0.380 + x10^0.600) + 0.140,298,4.498524475383521
rosenbrock,10,GA-OBN (v2),0,0.011580866371655129,0.08603852965808553,0.522900797382037,0.10761443384442038,36.091623067855835,52,-0.010*(x1^0.000 + x2^9.660 + x3^0.010 + x4^4.120 + x5^7.330 + x6^6.530 + x7^0.650 + x8^9.930 + x9^9.830 + x10^0.010) * -0.560*(x1^9.760 + x2^9.560 + x3^9.870 + x4^6.610 + x5^9.050 + x6^0.100 + x7^0.710 + x8^0.160 + x9^0.100 + x10^0.000) * -0.330*(x1^9.720 + x2^1.580 + x3^4.050 + x4^2.810 + x5^7.060 + x6^3.230 + x7^6.370 + x8^4.940 + x9^2.270 + x10^7.110) * -0.430*(x1^2.120 + x2^0.530 + x3^9.270 + x4^3.220 + x5^0.640 + x6^4.460 + x7^0.160 + x8^0.660 + x9^1.550 + x10^9.800) + 0.160,300,2.406261512834613
rosenbrock,10,GA-OBN (v2),1,0.009590185236810654,0.07661797985747615,0.6049112749768305,0.0979294911495544,21.268982648849487,52,0.080*(x1^8.040 + x2^1.450 + x3^9.030 + x4^1.180 + x5^6.590 + x6^3.250 + x7^5.640 + x8^1.840 + x9^7.300 + x10^4.470) * -0.060*sin(4.210*x1 + -8.450*x2 + 9.910*x3 + 4.350*x4 + -3.440*x5 + -0.120*x6 + 7.870*x7 + -7.190*x8 + 9.580*x9 + 0.840*x10) * 0.810*(x1^9.950 + x2^2.490 + x3^4.500 + x4^5.290 + x5^5.940 + x6^2.700 + x7^1.310 + x8^5.770 + x9^4.590 + x10^1.660) + 0.160*(x1^7.170 + x2^2.810 + x3^6.160 + x4^3.670 + x5^4.730 + x6^4.710 + x7^4.400 + x8^4.820 + x9^4.600 + x10^9.450) + 0.050,299,2.753318876808403
